Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4
2026-09-11,12:16:53,97.498,24.99,5004623.0,7.135708283260464e-05,14988826.0,7.344865376874805e-05,24973825.0,8.923767652362586e-05,34957745.0,9.564928952604533e-05,44943326.0,0.00012397636444121598
2026-09-11,12:16:53,97.498,24.99,5004623.0,7.135708283260464e-05,14988826.0,7.344865376874805e-05,24973825.0,8.923767652362586e-05,34957745.0,9.564928952604533e-05,44943326.0,0.00012397636444121598
2026-09-11,12:16:53,97.499,25.0,5004623.0,7.135708283260464e-05,14988826.0,7.344865376874805e-05,24973825.0,8.923767652362586e-05,34957745.0,9.564928952604533e-05,44943326.0,0.00012397636444121598
2026-09-11,12:17:03,107.547,25.0,5004622.0,7.135708283260464e-05,14988823.0,7.326423230208456e-05,24973821.0,8.923767652362586e-05,34957736.0,9.422204076498748e-05,44943313.0,0.00012397636444121598
2026-09-11,12:17:03,107.548,25.0,5004622.0,7.135708283260464e-05,14988823.0,7.326423230208456e-05,24973821.0,8.923767652362586e-05,34957736.0,9.422204076498748e-05,44943313.0,0.00012397636444121598
2026-09-11,12:17:03,107.548,25.0,5004622.0,7.135708283260464e-05,14988823.0,7.326423230208456e-05,24973821.0,8.923767652362586e-05,34957736.0,9.422204076498748e-05,44943313.0,0.00012397636444121598
2026-09-11,12:17:03,107.549,25.0,5004622.0,7.135708283260464e-05,14988823.0,7.326423230208456e-05,24973821.0,8.923767652362586e-05,34957736.0,9.422204076498748e-05,44943313.0,0.00012397636444121598
2026-09-11,12:17:03,107.549,25.0,5004622.0,7.135708283260464e-05,14988823.0,7.326423230208456e-05,24973821.0,8.923767652362586e-05,34957736.0,9.422204076498748e-05,44943313.0,0.00012397636444121598
2026-09-11,12:17:03,107.765,25.0,5004620.0,7.119001470878721e-05,14988819.0,7.306242788210511e-05,24973812.0,8.913788827881217e-05,34957726.0,9.519221060723066e-05,44943302.0,0.00012387272681295872
2026-09-11,12:17:56,160.575,25.0,5004616.0,7.018098706472665e-05,14988804.0,7.273127040080726e-05,24973790.0,8.861346285045147e-05,34957695.0,9.537096642702818e-05,44943261.0,0.00012223875803500414
2026-09-11,12:17:56,160.576,25.0,5004616.0,7.018098706472665e-05,14988804.0,7.273127040080726e-05,24973790.0,8.861346285045147e-05,34957695.0,9.537096642702818e-05,44943261.0,0.00012223875803500414
2026-09-11,12:17:56,160.577,25.0,5004616.0,7.018098706472665e-05,14988804.0,7.273127040080726e-05,24973790.0,8.861346285045147e-05,34957695.0,9.537096642702818e-05,44943261.0,0.00012223875803500414
2026-09-11,12:18:24,188.11,25.0,5004614.0,7.010977127123624e-05,14988798.0,7.253013025410473e-05,24973779.0,8.861405438557267e-05,34957680.0,9.571360711753368e-05,44943244.0,0.00012275441377609968
2026-09-11,12:18:24,188.11,25.0,5004614.0,7.010977127123624e-05,14988798.0,7.253013025410473e-05,24973779.0,8.861405438557267e-05,34957680.0,9.571360711753368e-05,44943244.0,0.00012275441377609968
2026-09-11,12:18:24,188.111,25.0,5004614.0,7.010977127123624e-05,14988798.0,7.253013025410473e-05,24973779.0,8.861405438557267e-05,34957680.0,9.571360711753368e-05,44943244.0,0.00012275441377609968
2026-09-11,12:18:43,207.92,25.0,5004613.0,7.010977127123624e-05,14988795.0,7.253013025410473e-05,24973773.0,8.877703085169196e-05,34957672.0,9.563243490457535e-05,44943236.0,0.0001225182248055935
2026-09-11,12:18:43,207.92,25.0,5004613.0,7.010977127123624e-05,14988795.0,7.253013025410473e-05,24973773.0,8.877703085169196e-05,34957672.0,9.563243490457535e-05,44943236.0,0.0001225182248055935
2026-09-11,12:18:43,207.92,25.0,5004613.0,7.010977127123624e-05,14988795.0,7.253013025410473e-05,24973773.0,8.877703085169196e-05,34957672.0,9.563243490457535e-05,44943236.0,0.0001225182248055935
2026-09-11,12:19:17,241.835,25.0,5004611.0,7.005353323370218e-05,14988789.0,7.220799905993044e-05,24973763.0,8.888923801481724e-05,34957659.0,9.575778451561928e-05,44943219.0,0.00012345905608683824
